path,art_movement,author_name,painting_name,x,y
Artists2/Francisco Goya/Girl Listening To A Guitar 1799.jpg,Romanticism,Francisco Goya,Girl Listening To A Guitar 1799,0.0016074555318550182,0.002603500208327116
Artists2/Francisco Goya/Goya Attended By Doctor Arrieta 1820.jpg,Romanticism,Francisco Goya,Goya Attended By Doctor Arrieta 1820,0.001544201836245782,0.002207365205875816
Artists2/Francisco Goya/Gumersinda Goicoechea Goya S Daughter In Law 1815.jpg,Romanticism,Francisco Goya,Gumersinda Goicoechea Goya S Daughter In Law 1815,0.0016112030889952455,0.0024611028391249502
Artists2/Francisco Goya/Hanibal Vencedor Contempla Italia Desde Los Alpes.jpg,Romanticism,Francisco Goya,Hanibal Vencedor Contempla Italia Desde Los Alpes,0.0013107817178736483,0.000957297906128352
Artists2/Francisco Goya/He Broke The Pitcher 1799.jpg,Romanticism,Francisco Goya,He Broke The Pitcher 1799,0.0014996950771341243,-0.0005351414288018911
Artists2/Francisco Goya/Here Comes The Bogey Man 1799.jpg,Romanticism,Francisco Goya,Here Comes The Bogey Man 1799,0.001467690967134646,-0.00023026275266446448
Artists2/Francisco Goya/Here Neither 1815.jpg,Romanticism,Francisco Goya,Here Neither 1815,0.0013343712496891598,4.724404574688406e-05
Artists2/Francisco Goya/Holy Week In Spain In Times Past 1824.jpg,Romanticism,Francisco Goya,Holy Week In Spain In Times Past 1824,0.0015906115694142519,0.0015068443934439563
Artists2/Francisco Goya/How They Break Her Barrel 1799.jpg,Romanticism,Francisco Goya,How They Break Her Barrel 1799,0.0018801900300537185,-0.0003164502773991586
Artists2/Francisco Goya/Hush 1799.jpg,Romanticism,Francisco Goya,Hush 1799,0.001343727241036813,-0.0002328760757470071
Artists2/Francisco Goya/I Am Still Learning.jpg,Romanticism,Francisco Goya,I Am Still Learning,0.0018022296096863767,-0.0003411564115095795
Artists2/Francisco Goya/Infante Don Sebastián Gabriel De Borbón Y Braganza 1822.jpg,Romanticism,Francisco Goya,Infante Don Sebastián Gabriel De Borbón Y Braganza 1822,0.0013569533131569812,0.002179130333257005
Artists2/Francisco Goya/It Is Better To Be Idle 1799.jpg,Romanticism,Francisco Goya,It Is Better To Be Idle 1799,0.0016843843020061917,-0.00043597350025927615
Artists2/Francisco Goya/It Is Time 1799.jpg,Romanticism,Francisco Goya,It Is Time 1799,0.0017069945091864912,-0.0003060223598461558
Artists2/Francisco Goya/Jose Pio De Molina.jpg,Romanticism,Francisco Goya,Jose Pio De Molina,0.002088976925112116,0.002999169620514276
Artists2/Francisco Goya/Josefa Bayeu 1805.jpg,Romanticism,Francisco Goya,Josefa Bayeu 1805,0.0014007390993590971,0.0022912047116396403
Artists2/Francisco Goya/Juan Antonio Llorente.jpg,Romanticism,Francisco Goya,Juan Antonio Llorente,0.002005933073215448,0.00276901871128586
Artists2/Francisco Goya/Juan Antonio Melendez Valdes 1797.jpg,Romanticism,Francisco Goya,Juan Antonio Melendez Valdes 1797,0.002319752590812704,0.003108095030811864
Artists2/Francisco Goya/Juan Bautista De Muguiro 1827.jpg,Romanticism,Francisco Goya,Juan Bautista De Muguiro 1827,0.002144871320335023,0.0030186092575083187
Artists2/Francisco Goya/Juan Martin Diaz Determined To.jpg,Romanticism,Francisco Goya,Juan Martin Diaz Determined To,0.002071771332679845,0.0029584623183728886
Artists2/Francisco Goya/Judith And Holovernes 1823.jpg,Romanticism,Francisco Goya,Judith And Holovernes 1823,0.0017498203895537886,-0.019468262449782756
Artists2/Francisco Goya/King Carlos Iv In Hunting Costume 1799.jpg,Romanticism,Francisco Goya,King Carlos Iv In Hunting Costume 1799,0.0022150465001845045,0.0029683531095318046
Artists2/Francisco Goya/Knife Grinder 1812.jpg,Romanticism,Francisco Goya,Knife Grinder 1812,0.0012224588082673413,0.0018380586987981607
Artists2/Francisco Goya/La Tirana 1799.jpg,Romanticism,Francisco Goya,La Tirana 1799,0.0021974329045849287,0.003775800701707113
Artists2/Francisco Goya/Lads Getting On With The Job 1799.jpg,Romanticism,Francisco Goya,Lads Getting On With The Job 1799,0.0018032070167071305,-0.0002884841511646842
Artists2/Francisco Goya/Leocadia 1823.jpg,Romanticism,Francisco Goya,Leocadia 1823,0.001820805957573345,0.003106481356230663
Artists2/Francisco Goya/Little Goblins 1799.jpg,Romanticism,Francisco Goya,Little Goblins 1799,0.0016899602712598793,-0.0002283277033610502
Artists2/Francisco Goya/Look How Solemn They Are 1799.jpg,Romanticism,Francisco Goya,Look How Solemn They Are 1799,0.0015023005420431842,-0.0004020951343515274
Artists2/Francisco Goya/Los Ensacados 1823.jpg,Romanticism,Francisco Goya,Los Ensacados 1823,0.0020105114826320224,-0.0002042465055549902
Artists2/Francisco Goya/Love And Death 1799.jpg,Romanticism,Francisco Goya,Love And Death 1799,0.001781976127919069,-8.052818058113773e-05
Artists2/Francisco Goya/Loyalty 1823.jpg,Romanticism,Francisco Goya,Loyalty 1823,0.001991212721243195,-0.0002253144319513929
Artists2/Francisco Goya/Maja And Celestina On A Balcony 1812.jpg,Romanticism,Francisco Goya,Maja And Celestina On A Balcony 1812,0.0017008975383335997,0.0029924304652237657
Artists2/Francisco Goya/Majas On A Balcony.jpg,Romanticism,Francisco Goya,Majas On A Balcony,0.0015890028921753624,0.0035558938552795708
Artists2/Francisco Goya/Manuel Godoy Duke Of Alcudia Prince Of Peace 1801.jpg,Romanticism,Francisco Goya,Manuel Godoy Duke Of Alcudia Prince Of Peace 1801,0.0016375650972902643,0.0022419304462384477
Artists2/Francisco Goya/Mariana Waldstein Ninth Marquesa De Santa Cruz.jpg,Romanticism,Francisco Goya,Mariana Waldstein Ninth Marquesa De Santa Cruz,0.0014626132512311216,0.0023327505097860747
Artists2/Francisco Goya/Mariano Goya.jpg,Romanticism,Francisco Goya,Mariano Goya,0.0020580221936521296,0.0026222424922255636
Artists2/Francisco Goya/Marquesa Mariana De Pontejos.jpg,Romanticism,Francisco Goya,Marquesa Mariana De Pontejos,0.0018571812723078625,0.0029186166047192115
Artists2/Francisco Goya/Martín Zapater 1797.jpg,Romanticism,Francisco Goya,Martín Zapater 1797,0.001583479812091317,0.002268247304087443
Artists2/Francisco Goya/María Luisa Of Parma Wearing Panniers 1789.jpg,Romanticism,Francisco Goya,María Luisa Of Parma Wearing Panniers 1789,0.002083136394049008,0.003516499314419454
Artists2/Francisco Goya/Maunel Silvela.jpg,Romanticism,Francisco Goya,Maunel Silvela,0.002132251022807857,0.0029649945967196445
Artists2/Francisco Goya/May The Rope Break 1820.jpg,Romanticism,Francisco Goya,May The Rope Break 1820,0.00123989862185549,-0.00011648144481969703
Artists2/Francisco Goya/Men Reading 1823.jpg,Romanticism,Francisco Goya,Men Reading 1823,0.0015612344109813905,0.0034500782706987716
Artists2/Francisco Goya/Mob 1814.jpg,Romanticism,Francisco Goya,Mob 1814,0.001600829026870792,0.0006517335791091621
Artists2/Francisco Goya/Naked Girl Looking In The Mirror.jpg,Romanticism,Francisco Goya,Naked Girl Looking In The Mirror,0.0022652371609536044,0.0016659601112130602
Artists2/Francisco Goya/Nanny S Boy 1799.jpg,Romanticism,Francisco Goya,Nanny S Boy 1799,0.001588262694804149,-0.00023413701655077384
Artists2/Francisco Goya/Neither More Nor Less 1799.jpg,Romanticism,Francisco Goya,Neither More Nor Less 1799,0.00193877134063237,-0.0003277237083941339
Artists2/Francisco Goya/No One Has Seen Us 1799.jpg,Romanticism,Francisco Goya,No One Has Seen Us 1799,0.001533717716108866,-0.00027548891123705
Artists2/Francisco Goya/Nobody Knows Anybody 1799.jpg,Romanticism,Francisco Goya,Nobody Knows Anybody 1799,0.0017548070591083204,-0.00034307097276385315
Artists2/Francisco Goya/Not For Those 1814.jpg,Romanticism,Francisco Goya,Not For Those 1814,0.0015238066014973495,0.0005385005668936896
Artists2/Francisco Goya/Nothing The Event Will Tell 1820.jpg,Romanticism,Francisco Goya,Nothing The Event Will Tell 1820,0.0018057187395141762,-0.0003207009400883718
Artists2/Francisco Goya/Now They Are Sitting Well 1799.jpg,Romanticism,Francisco Goya,Now They Are Sitting Well 1799,0.0016169175530698684,-0.00037025814487326474
Artists2/Francisco Goya/Nude Maja 1800.jpg,Romanticism,Francisco Goya,Nude Maja 1800,0.0017706495874640399,0.0016039015874023143
Artists2/Francisco Goya/Old Beggar With A Maja.jpg,Romanticism,Francisco Goya,Old Beggar With A Maja,0.0013661831593058183,0.0020465511936588673
Artists2/Francisco Goya/Old Eating Soup 1823.jpg,Romanticism,Francisco Goya,Old Eating Soup 1823,0.001099052600284495,0.002518093067145038
Artists2/Francisco Goya/One To Anothers 1799.jpg,Romanticism,Francisco Goya,One To Anothers 1799,0.0016605642219051856,-0.00017008712890047238
Artists2/Francisco Goya/Other Laws By The People Or Beast Absurdity 1823.jpg,Romanticism,Francisco Goya,Other Laws By The People Or Beast Absurdity 1823,0.0017008883755904448,-0.00032338837991384753
Artists2/Francisco Goya/Out Hunting For Teeth 1799.jpg,Romanticism,Francisco Goya,Out Hunting For Teeth 1799,0.001996717404334968,-0.0003349167287695375
Artists2/Francisco Goya/Peasant Carrying A Woman.jpg,Romanticism,Francisco Goya,Peasant Carrying A Woman,0.0003003297245794385,0.0012889134699701887
Artists2/Francisco Goya/Pedro Romero.jpg,Romanticism,Francisco Goya,Pedro Romero,0.002046320856745901,0.0029564893001076935
Artists2/Francisco Goya/Pepito Costa And Bonells 1813.jpg,Romanticism,Francisco Goya,Pepito Costa And Bonells 1813,0.0012864181182805708,0.0022313267884534636
Artists2/Francisco Goya/Picador Caught By The Bull 1793.jpg,Romanticism,Francisco Goya,Picador Caught By The Bull 1793,0.0009806534338217064,0.0013955686453336947
Artists2/Francisco Goya/Picnic On The Banks Of The Manzanares 1776.jpg,Romanticism,Francisco Goya,Picnic On The Banks Of The Manzanares 1776,0.0018969774743339625,0.004333262954375283
Artists2/Francisco Goya/Pilgrimage To The Church Of San Isidro 1788.jpg,Romanticism,Francisco Goya,Pilgrimage To The Church Of San Isidro 1788,0.0015315570825229618,0.0014360585217121859
Artists2/Francisco Goya/Poet Moratín 1824.jpg,Romanticism,Francisco Goya,Poet Moratín 1824,0.0018269116620745623,0.002450684890563151
Artists2/Francisco Goya/Poor Little Girls 1799.jpg,Romanticism,Francisco Goya,Poor Little Girls 1799,0.0017723874520996572,-0.0002780713026660937
Artists2/Francisco Goya/Portait Of Maria Teresa De Borbón Y Vallabriga.jpg,Romanticism,Francisco Goya,Portait Of Maria Teresa De Borbón Y Vallabriga,0.0013849396646450284,0.002268191109445931
Artists2/Francisco Goya/Portrait Of Charle Iv Of Spain 1789.jpg,Romanticism,Francisco Goya,Portrait Of Charle Iv Of Spain 1789,0.0014278651910127546,0.0019423212630498305
Artists2/Francisco Goya/Portrait Of Don Francisco De Borja Tellez Giron.jpg,Romanticism,Francisco Goya,Portrait Of Don Francisco De Borja Tellez Giron,0.0016703600204713233,0.0022654452800610603
Artists2/Francisco Goya/Portrait Of Don José Queralto.jpg,Romanticism,Francisco Goya,Portrait Of Don José Queralto,0.0021043913885448796,0.002970474102980809
Artists2/Francisco Goya/Portrait Of Ferdinand Guillemardet 1798.jpg,Romanticism,Francisco Goya,Portrait Of Ferdinand Guillemardet 1798,0.002160055997275212,0.002841005007610869
Artists2/Francisco Goya/Portrait Of Ferdinand Vii 1814.jpg,Romanticism,Francisco Goya,Portrait Of Ferdinand Vii 1814,0.0015617023374953,0.0021232370065983604
Artists2/Francisco Goya/Portrait Of Javier Goya The Artist S Son 1824.jpg,Romanticism,Francisco Goya,Portrait Of Javier Goya The Artist S Son 1824,0.0018443749550479409,0.0024350567808255554
Artists2/Francisco Goya/Portrait Of José Antonio Marqués De Caballero 1807.jpg,Romanticism,Francisco Goya,Portrait Of José Antonio Marqués De Caballero 1807,0.002112362502042479,0.0028687549696336466
Artists2/Francisco Goya/Portrait Of Leandro Fernandez De Moratin.jpg,Romanticism,Francisco Goya,Portrait Of Leandro Fernandez De Moratin,0.002661002691715124,0.0033680408482836097
Artists2/Francisco Goya/Portrait Of Maria Teresa De Vallabriga On Horseback 1783.jpg,Romanticism,Francisco Goya,Portrait Of Maria Teresa De Vallabriga On Horseback 1783,0.0016689447049785136,0.0027182629486170785
Artists2/Francisco Goya/Portrait Of Maria Teresa Of Ballabriga Countess Of Chinchon.jpg,Romanticism,Francisco Goya,Portrait Of Maria Teresa Of Ballabriga Countess Of Chinchon,0.0017526257147183811,0.002836767657900142
Artists2/Francisco Goya/Portrait Of Mariano Goya 1814.jpg,Romanticism,Francisco Goya,Portrait Of Mariano Goya 1814,0.0012968529078753502,0.0019764789188498203
Artists2/Francisco Goya/Portrait Of Pedro Mocarte A Singer Of The Cathedral Of Toledo.jpg,Romanticism,Francisco Goya,Portrait Of Pedro Mocarte A Singer Of The Cathedral Of Toledo,0.0017191728195703156,0.002365053547738594
Artists2/Francisco Goya/Portrait Of Senora Berm Sezne Kepmesa.jpg,Romanticism,Francisco Goya,Portrait Of Senora Berm Sezne Kepmesa,0.0020912953101369634,0.003572836156929733
Artists2/Francisco Goya/Portrait Of The Actor Isidro Meiquez.jpg,Romanticism,Francisco Goya,Portrait Of The Actor Isidro Meiquez,0.0022375656861778163,0.003235762886507184
Artists2/Francisco Goya/Portrait Of The Artist Julio Asensio.jpg,Romanticism,Francisco Goya,Portrait Of The Artist Julio Asensio,0.0022434999361107422,0.003171265974738024
Artists2/Francisco Goya/Portrait Of The Bullfighter Pedro Romero.jpg,Romanticism,Francisco Goya,Portrait Of The Bullfighter Pedro Romero,0.0021800794916210183,0.003110742761585028
Artists2/Francisco Goya/Portrait Of The Countess Of Carpio Marquesa De La Solana 1793.jpg,Romanticism,Francisco Goya,Portrait Of The Countess Of Carpio Marquesa De La Solana 1793,0.001751630802906633,0.0027693168689744046
Artists2/Francisco Goya/Portrait Of The Countess Of Chincon 1800.jpg,Romanticism,Francisco Goya,Portrait Of The Countess Of Chincon 1800,0.0014604527377242908,0.0023645639543519587
Artists2/Francisco Goya/Portrait Of The Joaquina Nee Tellez Giron Y Alfonso Pimental 10Th Marquesa De Santa Cruz As The 1805.jpg,Romanticism,Francisco Goya,Portrait Of The Joaquina Nee Tellez Giron Y Alfonso Pimental 10Th Marquesa De Santa Cruz As The 1805,0.001508265991209961,0.0024571991554344684
Artists2/Francisco Goya/Portrait Of Victor Guye.jpg,Romanticism,Francisco Goya,Portrait Of Victor Guye,0.0018419557536164008,0.0026019316652703102
Artists2/Francisco Goya/Portrait Thought To Be Josepha Bayeu Or Leocadia Weiss.jpg,Romanticism,Francisco Goya,Portrait Thought To Be Josepha Bayeu Or Leocadia Weiss,0.0013200085676831966,0.002249584025154312
Artists2/Francisco Goya/Powder Factory In The Sierra.jpg,Romanticism,Francisco Goya,Powder Factory In The Sierra,0.0017706725454725732,0.0027469621427953362
Artists2/Francisco Goya/Pretty Teacher 1799.jpg,Romanticism,Francisco Goya,Pretty Teacher 1799,0.0018138174571888162,-0.00022723089288931653
Artists2/Francisco Goya/Procession Of Flagellants 1793.jpg,Romanticism,Francisco Goya,Procession Of Flagellants 1793,0.00147174773277674,0.0013784419140985364
Artists2/Francisco Goya/Procession Of Monks.jpg,Romanticism,Francisco Goya,Procession Of Monks,0.0010493251724650703,-0.008442414929723934
Artists2/Francisco Goya/Promenade Of The Holy Office 1823.jpg,Romanticism,Francisco Goya,Promenade Of The Holy Office 1823,0.0014818821175419162,0.000916011320015314
Artists2/Francisco Goya/Queen Maria Luisa.jpg,Romanticism,Francisco Goya,Queen Maria Luisa,0.002010004682050359,0.003235831225485484
Artists2/Francisco Goya/Queen María Luisa Wearing A Mantilla 1799.jpg,Romanticism,Francisco Goya,Queen María Luisa Wearing A Mantilla 1799,0.0015764388377420004,0.0025341470209622
Artists2/Francisco Goya/Ravages Of War.jpg,Romanticism,Francisco Goya,Ravages Of War,0.0011532442796139365,8.578504351604188e-06
Artists2/Francisco Goya/Ridiculous Dream.jpg,Romanticism,Francisco Goya,Ridiculous Dream,0.001352300112805914,0.000581522318275295
Artists2/Francisco Goya/Rise And Fall 1799.jpg,Romanticism,Francisco Goya,Rise And Fall 1799,0.0017143610932006772,-0.0001626036240312278
Artists2/Francisco Goya/Robbery.jpg,Romanticism,Francisco Goya,Robbery,0.001360227136385756,-0.0018001501864992847
Artists2/Francisco Goya/Sad Forebodings Of What Is To Come 1810.jpg,Romanticism,Francisco Goya,Sad Forebodings Of What Is To Come 1810,0.0013545647460811421,-7.736696809633375e-05
Artists2/Francisco Goya/Saint Ambrose 1799.jpg,Romanticism,Francisco Goya,Saint Ambrose 1799,0.0012955809182339441,-0.013882820971015812
Artists2/Francisco Goya/Saint Gregory 1799.jpg,Romanticism,Francisco Goya,Saint Gregory 1799,0.0015877673615530457,-0.01695475269116442
Artists2/Francisco Goya/Saturn Devouring His Son 1823 1.jpg,Romanticism,Francisco Goya,Saturn Devouring His Son 1823 1,0.0010980624054656054,0.0010701384652935502
Artists2/Francisco Goya/Scene Of A Bullfight.jpg,Romanticism,Francisco Goya,Scene Of A Bullfight,0.0014065912086219216,0.0010464869302338987
Artists2/Francisco Goya/Sebastian Martinez 1792.jpg,Romanticism,Francisco Goya,Sebastian Martinez 1792,0.001964856161027914,0.0027650941067941205
Artists2/Francisco Goya/Self Portrait 1.jpg,Romanticism,Francisco Goya,Self Portrait 1,0.002165550406508059,0.0023442666708174743
Artists2/Francisco Goya/Self Portrait 1783.jpg,Romanticism,Francisco Goya,Self Portrait 1783,0.0014866343605570997,0.0019455529255677081
Artists2/Francisco Goya/Self Portrait 1795 1.jpg,Romanticism,Francisco Goya,Self Portrait 1795 1,0.0020204558652461803,0.0026266401600526052
Artists2/Francisco Goya/Self Portrait 1795.jpg,Romanticism,Francisco Goya,Self Portrait 1795,0.0015625009447085892,0.001989197488587434
Artists2/Francisco Goya/Self Portrait 1799.jpg,Romanticism,Francisco Goya,Self Portrait 1799,0.0016155840659857071,0.002054296641029252
Artists2/Francisco Goya/Self Portrait 1815 1.jpg,Romanticism,Francisco Goya,Self Portrait 1815 1,0.0014187537698718692,0.001895394919251556
Artists2/Francisco Goya/Self Portrait 1815.jpg,Romanticism,Francisco Goya,Self Portrait 1815,0.0022163307585219578,0.002582094781306005
Artists2/Francisco Goya/Self Portrait 1824.jpg,Romanticism,Francisco Goya,Self Portrait 1824,0.0019257928373147715,0.0025491712030567206
Artists2/Francisco Goya/Self Portrait 2.jpg,Romanticism,Francisco Goya,Self Portrait 2,0.001802122723459263,0.0023528365506035255
Artists2/Francisco Goya/Self Portrait In The Studio.jpg,Romanticism,Francisco Goya,Self Portrait In The Studio,0.001842012698653914,0.0024353181024927323
Artists2/Francisco Goya/Self Portrait With Spectacles.jpg,Romanticism,Francisco Goya,Self Portrait With Spectacles,0.0018699108251606152,0.0023523723432587835
Artists2/Francisco Goya/Self Portrait.jpg,Romanticism,Francisco Goya,Self Portrait,0.0016831009632835227,0.0019251478473982667
Artists2/Francisco Goya/Sharing The Old Woman.jpg,Romanticism,Francisco Goya,Sharing The Old Woman,0.0010475658013315613,-0.00015671309658724978
